trial,dataset,family,pr(Y=1|S=mc),DP,"t(P(S=1), DP)","t(P(S=1), DP_ground_truth)",I_v(X_to_S)
2,dutch_census,sgd_lr,0.21,0.10522828,0.001384331,0.003430754,0.064167699
2,dutch_census,mlp_one_layer,0.21,0.126305293,0.001994562,0.003430754,0.126219337
2,dutch_census,mlp_two_layer,0.21,0.118745238,0.001762892,0.003430754,0.15118901
2,dutch_census,mlp_three_layer,0.21,0.116024953,0.001683031,0.003430754,0.136699142
2,dutch_census,sgd_lr,0.23,0.101573879,0.001289836,0.002525926,0.064496724
2,dutch_census,mlp_one_layer,0.23,0.106508347,0.001418221,0.002525926,0.12205097
2,dutch_census,mlp_two_layer,0.23,0.119979334,0.001799732,0.002525926,0.143722652
2,dutch_census,mlp_three_layer,0.23,0.123265382,0.001899687,0.002525926,0.18505966
2,dutch_census,sgd_lr,0.25,0.082946681,0.000860097,0.002020578,0.061856415
2,dutch_census,mlp_one_layer,0.25,0.104376336,0.001362003,0.002020578,0.112842739
2,dutch_census,mlp_two_layer,0.25,0.103052348,0.001327663,0.002020578,0.148262268
2,dutch_census,mlp_three_layer,0.25,0.110688717,0.001531753,0.002020578,0.143120772
2,dutch_census,sgd_lr,0.27,0.068895127,0.000593354,0.001339922,0.057031075
2,dutch_census,mlp_one_layer,0.27,0.089551761,0.001002547,0.001339922,0.116053398
2,dutch_census,mlp_two_layer,0.27,0.085393976,0.000911605,0.001339922,0.137909864
2,dutch_census,mlp_three_layer,0.27,0.077330379,0.000747557,0.001339922,0.152381789
2,dutch_census,sgd_lr,0.29,0.057825389,0.00041799,0.000946701,0.058440843
2,dutch_census,mlp_one_layer,0.29,0.077960649,0.000759794,0.000946701,0.116103387
2,dutch_census,mlp_two_layer,0.29,0.072293659,0.000653341,0.000946701,0.140906275
2,dutch_census,mlp_three_layer,0.29,0.055767336,0.000388765,0.000946701,0.164604384
2,dutch_census,sgd_lr,0.31,0.047980263,0.000287771,0.000540964,0.054416322
2,dutch_census,mlp_one_layer,0.31,0.05951552,0.000442782,0.000540964,0.110190976
2,dutch_census,mlp_two_layer,0.31,0.057885642,0.000418861,0.000540964,0.140021726
2,dutch_census,mlp_three_layer,0.31,0.070173106,0.000615573,0.000540964,0.158563602
2,dutch_census,sgd_lr,0.33,0.033276906,0.000138421,0.000245301,0.055237731
2,dutch_census,mlp_one_layer,0.33,0.034802997,0.000151408,0.000245301,0.11449897
2,dutch_census,mlp_two_layer,0.33,0.041732388,0.000217703,0.000245301,0.14228431
2,dutch_census,mlp_three_layer,0.33,0.035500809,0.000157541,0.000245301,0.155751125
2,dutch_census,sgd_lr,0.35,0.024027735,7.22E-05,7.99E-05,0.054205594
2,dutch_census,mlp_one_layer,0.35,0.006052498,4.58E-06,7.99E-05,0.106230237
2,dutch_census,mlp_two_layer,0.35,0.021903874,6.00E-05,7.99E-05,0.136844597
2,dutch_census,mlp_three_layer,0.35,0.030169416,1.14E-04,7.99E-05,0.152557797
2,dutch_census,sgd_lr,0.37,0.015819495,3.13E-05,2.84E-06,0.053047189
2,dutch_census,mlp_one_layer,0.37,0.025818543,8.33E-05,2.84E-06,0.108760462
2,dutch_census,mlp_two_layer,0.37,0.024651626,7.60E-05,2.84E-06,0.127089052
2,dutch_census,mlp_three_layer,0.37,0.017364794,3.77E-05,2.84E-06,0.109766214
2,dutch_census,sgd_lr,0.39,0.002707026,9.16E-07,3.01E-05,0.05365418
2,dutch_census,mlp_one_layer,0.39,0.002983671,1.11E-06,3.01E-05,0.110579815
2,dutch_census,mlp_two_layer,0.39,0.001504836,2.83E-07,3.01E-05,0.126522969
2,dutch_census,mlp_three_layer,0.39,0.012229339,1.87E-05,3.01E-05,0.155062207
2,dutch_census,sgd_lr,0.41,0.013477686,2.27E-05,0.000180867,0.050549126
2,dutch_census,mlp_one_layer,0.41,0.017665737,3.90E-05,0.000180867,0.104839009
2,dutch_census,mlp_two_layer,0.41,0.015194155,2.89E-05,0.000180867,0.131951247
2,dutch_census,mlp_three_layer,0.41,0.0123018,1.89E-05,0.000180867,0.157529337
2,dutch_census,sgd_lr,0.43,0.023600086,6.96E-05,0.000415112,0.05025741
2,dutch_census,mlp_one_layer,0.43,0.023400389,6.84E-05,0.000415112,0.106534369
2,dutch_census,mlp_two_layer,0.43,0.031660383,0.000125299,0.000415112,0.130810799
2,dutch_census,mlp_three_layer,0.43,0.02909981,0.000105851,0.000415112,0.139242114
2,dutch_census,sgd_lr,0.45,0.034459222,0.000148432,0.000695762,0.050780281
2,dutch_census,mlp_one_layer,0.45,0.025151333,7.91E-05,0.000695762,0.105800953
2,dutch_census,mlp_two_layer,0.45,0.044010779,0.000242124,0.000695762,0.131024974
2,dutch_census,mlp_three_layer,0.45,0.037933166,0.000179868,0.000695762,0.132650495
2,dutch_census,sgd_lr,0.47,0.05497913,0.000377852,0.001243204,0.049004351
2,dutch_census,mlp_one_layer,0.47,0.074656038,0.000696741,0.001243204,0.106204571
2,dutch_census,mlp_two_layer,0.47,0.062250188,0.00048441,0.001243204,0.127627103
2,dutch_census,mlp_three_layer,0.47,0.055849133,0.000389906,0.001243204,0.101489932
2,dutch_census,sgd_lr,0.49,0.060525492,0.000457938,0.001563718,0.051021902
2,dutch_census,mlp_one_layer,0.49,0.079414735,0.000788403,0.001563718,0.102482331
2,dutch_census,mlp_two_layer,0.49,0.070636205,0.000623725,0.001563718,0.124500796
2,dutch_census,mlp_three_layer,0.49,0.088181299,0.000972093,0.001563718,0.163595516
2,dutch_census,sgd_lr,0.51,0.075447087,0.000711586,0.002331931,0.051601659
2,dutch_census,mlp_one_layer,0.51,0.076620778,0.0007339,0.002331931,0.100293986
2,dutch_census,mlp_two_layer,0.51,0.085622701,0.000916495,0.002331931,0.131546684
2,dutch_census,mlp_three_layer,0.51,0.086496519,0.000935299,0.002331931,0.151409909
2,dutch_census,sgd_lr,0.53,0.092140879,0.001061363,0.003044088,0.050418075
2,dutch_census,mlp_one_layer,0.53,0.099824559,0.001245785,0.003044088,0.099606962
2,dutch_census,mlp_two_layer,0.53,0.101366557,0.001284575,0.003044088,0.122098013
2,dutch_census,mlp_three_layer,0.53,0.106750446,0.001424677,0.003044088,0.161549418
2,dutch_census,sgd_lr,0.55,0.104038979,0.001353211,0.003843281,0.049608637
2,dutch_census,mlp_one_layer,0.55,0.109450621,0.001497673,0.003843281,0.100554891
2,dutch_census,mlp_two_layer,0.55,0.104745138,0.001371646,0.003843281,0.129353056
2,dutch_census,mlp_three_layer,0.55,0.114534333,0.001640056,0.003843281,0.139028275
2,dutch_census,sgd_lr,0.57,0.114874145,0.001649804,0.004925355,0.053257358
2,dutch_census,mlp_one_layer,0.57,0.112510051,0.001582585,0.004925355,0.09811529
2,dutch_census,mlp_two_layer,0.57,0.124075302,0.001924738,0.004925355,0.125103746
2,dutch_census,mlp_three_layer,0.57,0.107477153,0.001444143,0.004925355,0.107503447
2,dutch_census,sgd_lr,0.59,0.120200853,0.001806385,0.005627191,0.051087098
2,dutch_census,mlp_one_layer,0.59,0.124002454,0.001922478,0.005627191,0.100092623
2,dutch_census,mlp_two_layer,0.59,0.138221432,0.002388769,0.005627191,0.13390608
2,dutch_census,mlp_three_layer,0.59,0.13998379,0.002450089,0.005627191,0.169069519
2,dutch_census,sgd_lr,0.61,0.139862095,0.00244583,0.007300593,0.053505958
2,dutch_census,mlp_one_layer,0.61,0.147749769,0.002729565,0.007300593,0.103265619
2,dutch_census,mlp_two_layer,0.61,0.157491577,0.003101505,0.007300593,0.128748634
2,dutch_census,mlp_three_layer,0.61,0.148126539,0.002743508,0.007300593,0.172264051
2,dutch_census,sgd_lr,0.63,0.15216605,0.002895232,0.008285015,0.054814779
2,dutch_census,mlp_one_layer,0.63,0.164284592,0.003374929,0.008285015,0.105394129
2,dutch_census,mlp_two_layer,0.63,0.166858349,0.003481545,0.008285015,0.129696993
2,dutch_census,mlp_three_layer,0.63,0.17502715,0.003830927,0.008285015,0.128246157
2,dutch_census,sgd_lr,0.65,0.166873736,0.003482188,0.009477491,0.05676608
2,dutch_census,mlp_one_layer,0.65,0.187606373,0.004401653,0.009477491,0.105365753
2,dutch_census,mlp_two_layer,0.65,0.180282857,0.004064557,0.009477491,0.128181244
2,dutch_census,mlp_three_layer,0.65,0.185285057,0.004293349,0.009477491,0.141225141
2,dutch_census,sgd_lr,0.67,0.180955753,0.004094969,0.010872429,0.058700007
2,dutch_census,mlp_one_layer,0.67,0.191549423,0.004588718,0.010872429,0.106548859
2,dutch_census,mlp_two_layer,0.67,0.200386753,0.005022137,0.010872429,0.129911405
2,dutch_census,mlp_three_layer,0.67,0.193815754,0.004698001,0.010872429,0.122958719
2,dutch_census,sgd_lr,0.69,0.190322722,0.004530103,0.012240668,0.058847549
2,dutch_census,mlp_one_layer,0.69,0.203914933,0.005200646,0.012240668,0.106858696
2,dutch_census,mlp_two_layer,0.69,0.20434712,0.005222727,0.012240668,0.132062544
2,dutch_census,mlp_three_layer,0.69,0.208483925,0.005436454,0.012240668,0.159606559
2,dutch_census,sgd_lr,0.71,0.201629984,0.005084682,0.014165234,0.06202239
2,dutch_census,mlp_one_layer,0.71,0.202507586,0.005129067,0.014165234,0.110036696
2,dutch_census,mlp_two_layer,0.71,0.217084639,0.005894553,0.014165234,0.1380635
2,dutch_census,mlp_three_layer,0.71,0.212117073,0.005627702,0.014165234,0.138853405
2,dutch_census,sgd_lr,0.73,0.216728963,0.005875241,0.015929968,0.064724239
2,dutch_census,mlp_one_layer,0.73,0.24000005,0.007205742,0.015929968,0.114908023
2,dutch_census,mlp_two_layer,0.73,0.236163898,0.006977053,0.015929968,0.138270735
2,dutch_census,mlp_three_layer,0.73,0.234229705,0.006863149,0.015929968,0.141326382
2,dutch_census,sgd_lr,0.75,0.22561931,0.006367487,0.017628538,0.065670849
2,dutch_census,mlp_one_layer,0.75,0.237091914,0.007032037,0.017628538,0.114105609
2,dutch_census,mlp_two_layer,0.75,0.252679595,0.007987929,0.017628538,0.146649514
2,dutch_census,mlp_three_layer,0.75,0.253592497,0.008045804,0.017628538,0.133870863
2,dutch_census,sgd_lr,0.77,0.235918662,0.006962559,0.019398571,0.06826578
2,dutch_census,mlp_one_layer,0.77,0.252782519,0.007994444,0.019398571,0.120980498
2,dutch_census,mlp_two_layer,0.77,0.256837144,0.008253199,0.019398571,0.144724645
2,dutch_census,mlp_three_layer,0.77,0.247286851,0.00765032,0.019398571,0.152304188
2,dutch_census,sgd_lr,0.79,0.252530471,0.007978495,0.021915041,0.071947025
2,dutch_census,mlp_one_layer,0.79,0.274077142,0.009399564,0.021915041,0.122071645
2,dutch_census,mlp_two_layer,0.79,0.273062383,0.009330018,0.021915041,0.15631256
2,dutch_census,mlp_three_layer,0.79,0.259902637,0.008451575,0.021915041,0.138966858
2,dutch_census,sgd_lr,0.81,0.263934474,0.008716081,0.023283211,0.074624805
2,dutch_census,mlp_one_layer,0.81,0.286691196,0.010285694,0.023283211,0.126924356
2,dutch_census,mlp_two_layer,0.81,0.2816629,0.00992766,0.023283211,0.134197948
2,dutch_census,mlp_three_layer,0.81,0.28653841,0.010274722,0.023283211,0.153325066
2,dutch_census,sgd_lr,0.83,0.276416563,0.009560883,0.025646269,0.077324991
2,dutch_census,mlp_one_layer,0.83,0.296346026,0.010991,0.025646269,0.129702397
2,dutch_census,mlp_two_layer,0.83,0.29008312,0.010530807,0.025646269,0.152937031
2,dutch_census,mlp_three_layer,0.83,0.290947455,0.01059373,0.025646269,0.133401042
2,dutch_census,sgd_lr,0.85,0.288049628,0.010383512,0.027674621,0.078692516
2,dutch_census,mlp_one_layer,0.85,0.29539133,0.010920212,0.027674621,0.127986251
2,dutch_census,mlp_two_layer,0.85,0.302610431,0.011461185,0.027674621,0.163473207
2,dutch_census,mlp_three_layer,0.85,0.303426001,0.011523126,0.027674621,0.156199187
2,dutch_census,sgd_lr,0.87,0.307929146,0.011868149,0.03097236,0.087605958
2,dutch_census,mlp_one_layer,0.87,0.329455035,0.013588042,0.03097236,0.140014642
2,dutch_census,mlp_two_layer,0.87,0.32062046,0.012868034,0.03097236,0.163288575
2,dutch_census,mlp_three_layer,0.87,0.323099444,0.013068082,0.03097236,0.172903637
2,dutch_census,sgd_lr,0.89,0.322539304,0.013022744,0.03355099,0.090101838
2,dutch_census,mlp_one_layer,0.89,0.338661111,0.014359275,0.03355099,0.141613089
2,dutch_census,mlp_two_layer,0.89,0.335904028,0.014126059,0.03355099,0.174325134
2,dutch_census,mlp_three_layer,0.89,0.34122593,0.014577951,0.03355099,0.221115692
2,dutch_census,sgd_lr,0.91,0.334073069,0.013972242,0.03625968,0.095698334
2,dutch_census,mlp_one_layer,0.91,0.337961845,0.014299944,0.03625968,0.149254641
2,dutch_census,mlp_two_layer,0.91,0.347079204,0.01508322,0.03625968,0.176374476
2,dutch_census,mlp_three_layer,0.91,0.34694901,0.015071888,0.03625968,0.185665997
2,dutch_census,sgd_lr,0.93,0.340274973,0.014496679,0.038595894,0.097509958
2,dutch_census,mlp_one_layer,0.93,0.355049527,0.01578515,0.038595894,0.153838772
2,dutch_census,mlp_two_layer,0.93,0.365508393,0.016730592,0.038595894,0.180248121
2,dutch_census,mlp_three_layer,0.93,0.356787877,0.015940375,0.038595894,0.161442501
2,dutch_census,sgd_lr,0.95,0.352936966,0.015597538,0.041184672,0.103264221
2,dutch_census,mlp_one_layer,0.95,0.366569873,0.016828091,0.041184672,0.160034631
2,dutch_census,mlp_two_layer,0.95,0.370741115,0.017213988,0.041184672,0.187647894
2,dutch_census,mlp_three_layer,0.95,0.36876914,0.017031005,0.041184672,0.191486458
2,census_income,sgd_lr,0.05,0.166974351,0.003090914,0.007173059,0.184911209
2,census_income,mlp_one_layer,0.05,0.226627795,0.005696449,0.007173059,0.341563001
2,census_income,mlp_two_layer,0.05,0.228365687,0.005784236,0.007173059,0.319006733
2,census_income,mlp_three_layer,0.05,0.220533703,0.005393935,0.007173059,0.326696256
2,census_income,sgd_lr,0.07,0.155536923,0.002681788,0.006116737,0.187216654
2,census_income,mlp_one_layer,0.07,0.215254211,0.005138547,0.006116737,0.344480341
2,census_income,mlp_two_layer,0.07,0.182153291,0.003678785,0.006116737,0.332119794
2,census_income,mlp_three_layer,0.07,0.14383248,0.002293206,0.006116737,0.327569161
2,census_income,sgd_lr,0.09,0.140453906,0.002186699,0.004964983,0.186977572
2,census_income,mlp_one_layer,0.09,0.189640612,0.003987637,0.004964983,0.3460964
2,census_income,mlp_two_layer,0.09,0.157794405,0.002760237,0.004964983,0.329482431
2,census_income,mlp_three_layer,0.09,0.18186726,0.003667233,0.004964983,0.327057886
2,census_income,sgd_lr,0.11,0.139268654,0.002149935,0.004210095,0.191795941
2,census_income,mlp_one_layer,0.11,0.173229091,0.00332695,0.004210095,0.349567686
2,census_income,mlp_two_layer,0.11,0.16619234,0.003062015,0.004210095,0.329325504
2,census_income,mlp_three_layer,0.11,0.133217787,0.001967115,0.004210095,0.336730442
2,census_income,sgd_lr,0.13,0.127029214,0.001788543,0.003406243,0.190203105
2,census_income,mlp_one_layer,0.13,0.152734722,0.002585985,0.003406243,0.34942171
2,census_income,mlp_two_layer,0.13,0.133489696,0.001975156,0.003406243,0.32674161
2,census_income,mlp_three_layer,0.13,0.137369057,0.002091665,0.003406243,0.324999852
2,census_income,sgd_lr,0.15,0.112254642,0.001396601,0.00254735,0.192895685
2,census_income,mlp_one_layer,0.15,0.120725964,0.001615403,0.00254735,0.3596324
2,census_income,mlp_two_layer,0.15,0.12459365,0.001720597,0.00254735,0.336373161
2,census_income,mlp_three_layer,0.15,0.132103474,0.001934333,0.00254735,0.330072617
2,census_income,sgd_lr,0.17,0.102736338,0.001169756,0.001997733,0.193653274
2,census_income,mlp_one_layer,0.17,0.112613002,0.001405534,0.001997733,0.354187512
2,census_income,mlp_two_layer,0.17,0.092869197,0.000955817,0.001997733,0.327702346
2,census_income,mlp_three_layer,0.17,0.127496299,0.001801724,0.001997733,0.334108798
2,census_income,sgd_lr,0.19,0.091013284,0.000917991,0.001403084,0.200008318
2,census_income,mlp_one_layer,0.19,0.092713707,0.000952619,0.001403084,0.366428841
2,census_income,mlp_two_layer,0.19,0.087327339,0.000845131,0.001403084,0.33976485
2,census_income,mlp_three_layer,0.19,0.051135196,0.000289749,0.001403084,0.339624881
2,census_income,sgd_lr,0.21,0.077083474,0.000658464,0.000993281,0.199430781
2,census_income,mlp_one_layer,0.21,0.078624481,0.000685058,0.000993281,0.357546184
2,census_income,mlp_two_layer,0.21,0.073309017,0.000595552,0.000993281,0.332312256
2,census_income,mlp_three_layer,0.21,0.072703397,0.000585752,0.000993281,0.329810768
2,census_income,sgd_lr,0.23,0.062812735,0.000437209,0.000643729,0.202626618
2,census_income,mlp_one_layer,0.23,0.056199596,0.000349988,0.000643729,0.365000565
2,census_income,mlp_two_layer,0.23,0.08670647,0.000833154,0.000643729,0.334028859
2,census_income,mlp_three_layer,0.23,0.05188803,0.000298344,0.000643729,0.339852473
2,census_income,sgd_lr,0.25,0.040135714,0.000178499,0.000313704,0.207276677
2,census_income,mlp_one_layer,0.25,0.030866006,0.000105567,0.000313704,0.360478486
2,census_income,mlp_two_layer,0.25,0.013943275,2.15E-05,0.000313704,0.339626851
2,census_income,mlp_three_layer,0.25,0.019845871,4.36E-05,0.000313704,0.341780871
2,census_income,sgd_lr,0.27,0.023800873,6.28E-05,0.000128587,0.205462349
2,census_income,mlp_one_layer,0.27,0.020054288,4.46E-05,0.000128587,0.36450398
2,census_income,mlp_two_layer,0.27,0.018775594,3.91E-05,0.000128587,0.337638934
2,census_income,mlp_three_layer,0.27,0.006592682,4.82E-06,0.000128587,0.341573462
2,census_income,sgd_lr,0.29,0.001425799,2.25E-07,1.13E-05,0.207342012
2,census_income,mlp_one_layer,0.29,0.013492801,2.02E-05,1.13E-05,0.368641028
2,census_income,mlp_two_layer,0.29,0.012705984,1.79E-05,1.13E-05,0.338449914
2,census_income,mlp_three_layer,0.29,0.019877986,4.38E-05,1.13E-05,0.346622381
2,census_income,sgd_lr,0.31,0.012151372,1.64E-05,3.94E-06,0.21714081
2,census_income,mlp_one_layer,0.31,0.032801478,1.19E-04,3.94E-06,0.366656752
2,census_income,mlp_two_layer,0.31,0.033900982,1.27E-04,3.94E-06,0.344279923
2,census_income,mlp_three_layer,0.31,0.053855019,3.21E-04,3.94E-06,0.348495614
2,census_income,sgd_lr,0.33,0.031926184,1.13E-04,8.01E-05,0.21564385
2,census_income,mlp_one_layer,0.33,0.039223788,1.70E-04,8.01E-05,0.373136008
2,census_income,mlp_two_layer,0.33,0.036332284,1.46E-04,8.01E-05,0.349141785
2,census_income,mlp_three_layer,0.33,0.035989278,1.44E-04,8.01E-05,0.344086654
2,census_income,sgd_lr,0.35,0.046153169,0.000236038,0.00024184,0.217495808
2,census_income,mlp_one_layer,0.35,0.062339354,0.000430643,0.00024184,0.374287239
2,census_income,mlp_two_layer,0.35,0.059050542,0.0003864,0.00024184,0.345117686
2,census_income,mlp_three_layer,0.35,0.076830748,0.000654153,0.00024184,0.348287927
2,census_income,sgd_lr,0.37,0.06407154,0.00045491,0.000435324,0.218022849
2,census_income,mlp_one_layer,0.37,0.091639565,0.00093067,0.000435324,0.374160786
2,census_income,mlp_two_layer,0.37,0.076624126,0.000650639,0.000435324,0.357687543
2,census_income,mlp_three_layer,0.37,0.084663894,0.000794358,0.000435324,0.356958753
2,census_income,sgd_lr,0.39,0.090354568,0.000904749,0.0008085,0.220572292
2,census_income,mlp_one_layer,0.39,0.105350728,0.001230061,0.0008085,0.379047323
2,census_income,mlp_two_layer,0.39,0.098752398,0.001080776,0.0008085,0.352414164
2,census_income,mlp_three_layer,0.39,0.080204709,0.000712875,0.0008085,0.360066127
2,census_income,sgd_lr,0.41,0.100201248,0.001112728,0.001302668,0.22537599
2,census_income,mlp_one_layer,0.41,0.129941379,0.001871515,0.001302668,0.371660889
2,census_income,mlp_two_layer,0.41,0.111467234,0.001377072,0.001302668,0.353547166
2,census_income,mlp_three_layer,0.41,0.11551728,0.001478984,0.001302668,0.357649491
2,census_income,sgd_lr,0.43,0.138364739,0.002122108,0.001765424,0.228396705
2,census_income,mlp_one_layer,0.43,0.154249292,0.002637549,0.001765424,0.38328459
2,census_income,mlp_two_layer,0.43,0.17943285,0.003569655,0.001765424,0.355612163
2,census_income,mlp_three_layer,0.43,0.15022608,0.002501699,0.001765424,0.354082258
2,census_income,sgd_lr,0.45,0.144754123,0.0023227,0.002308218,0.230838511
2,census_income,mlp_one_layer,0.45,0.151041052,0.002528927,0.002308218,0.390679949
2,census_income,mlp_two_layer,0.45,0.163204005,0.002952833,0.002308218,0.365570594
2,census_income,mlp_three_layer,0.45,0.149416216,0.002474787,0.002308218,0.347169075
2,census_income,sgd_lr,0.47,0.173655618,0.003343363,0.002934905,0.235710098
2,census_income,mlp_one_layer,0.47,0.188811635,0.003952828,0.002934905,0.38297762
2,census_income,mlp_two_layer,0.47,0.195900398,0.004255427,0.002934905,0.365183141
2,census_income,mlp_three_layer,0.47,0.196792964,0.004294321,0.002934905,0.362264738
2,census_income,sgd_lr,0.49,0.198865165,0.004385301,0.003897222,0.237237935
2,census_income,mlp_one_layer,0.49,0.216126027,0.005180292,0.003897222,0.401586144
2,census_income,mlp_two_layer,0.49,0.217431871,0.005243136,0.003897222,0.364247254
2,census_income,mlp_three_layer,0.49,0.211181092,0.00494576,0.003897222,0.368210633
2,census_income,sgd_lr,0.51,0.219894972,0.005362707,0.00477296,0.241977866
2,census_income,mlp_one_layer,0.51,0.221411136,0.005436981,0.00477296,0.395857392
